sqft,bedrooms,bathrooms,age_years,price
3320.339895491319,3,1,59,487427.49736909417
1259.9598179294983,1,2,7,220371.7581673422
3414.5400859889305,5,1,47,552315.8822049453
2489.4953278978965,5,1,67,381248.83741525165
2840.4073454047084,5,1,56,457635.5115042376
3480.4330884838246,2,1,20,513195.28375948564
1919.1380570611357,5,1,59,314085.8328571423
3718.73131538778,5,3,27,627536.7229495608
3584.3925761844403,4,2,45,567141.7585340725
3327.1072822183996,3,1,25,502960.68722126423
1829.7951802662485,3,2,15,314491.5620404429
2348.723577574784,2,2,50,338562.09524954687
1105.9156008031673,4,1,51,202080.50305275669
3157.809458112939,2,1,5,498016.50704307517
3618.2713816027717,2,3,1,589444.9178324088
1062.9554578640905,3,1,66,149500.7402251143
3106.6151155462812,2,1,38,475663.8455987113
2929.5969358225734,1,2,51,429165.94918066676
627.8248259712575,2,1,12,124588.87163936159
3709.243157755828,5,1,20,595693.1894980287
2177.01885881638,4,1,55,354567.16232071613
1442.1272128039836,3,1,41,221005.51530936197
605.652922122608,5,2,53,136584.36633748564
3236.4554437049783,3,3,21,534445.2333752683
1682.2746031896745,4,2,26,312117.63474184345
2297.2287946483734,1,3,29,358779.9124282248
1181.587266167523,2,1,46,152068.55106050306
2624.4928880340194,1,1,14,386670.62468745495
1890.3236464014853,4,1,56,291974.0155644434
3323.1013614871094,5,1,68,532037.3908935211
2832.1582838719587,2,1,40,419329.831548956
3026.0514821880556,3,1,59,451914.50843807706
1379.0299594404332,5,2,20,285971.0688207737
723.4807097196366,1,3,41,106206.7790054275
3579.857624966249,3,3,9,596534.0078822518
3774.7757646538666,3,1,77,553024.9912452553
2752.257647131914,2,3,69,399611.1707336691
3726.16140840015,2,2,39,572402.327751984
2972.0307212118832,2,3,7,505399.49781570176
2620.3771752341318,4,3,10,474266.91174816544
1966.6766106275772,1,3,15,316703.42424366134
1744.6377834475131,1,3,57,295579.7217421601
2213.8365464729845,2,1,62,319834.35316904215
1278.5332879031025,1,1,59,161118.51232362218
1996.8734525206387,2,2,3,328389.9601709265
2276.7453251882944,4,3,58,355671.75775372924
609.2429108815072,3,2,11,147542.30634850892
1877.593180694923,4,3,33,289037.89638408006
1495.5958418411756,4,2,29,264415.3031805581
2719.5711918644442,3,2,55,398005.3253425298
3341.229060950841,5,3,12,575610.482914239
2650.5446093881715,4,1,47,415930.18730990606
2823.8099376874866,5,2,3,480178.217650127
2648.656476950731,5,2,39,429626.37689300865
1396.8465952696938,3,2,62,231226.43415553524
1817.0361973508443,2,2,20,290201.8714185299
3454.697560576642,2,1,13,540141.8901350145
3811.0841116570978,1,3,59,558448.8547029506
1134.2053868715288,1,3,73,161847.01211648202
537.0154606630482,2,1,3,127761.52573521939
3865.112374443599,3,2,3,643719.5105859672
3508.6301674646097,1,3,57,526905.758803826
2626.5786491118247,1,2,21,414531.53026195464
3359.211794237089,1,2,72,458989.8341521914
2579.9100506847008,1,3,45,407842.75629613106
3666.842917553734,5,1,6,605775.9264040845
1351.7093430682435,4,3,7,259069.32100515586
2054.4600180879893,4,1,59,312096.6022826885
2847.022132290122,1,1,38,405888.10687117756
1254.707683457506,3,3,65,204434.9486650568
3001.8643168131794,5,1,38,498482.35939054214
1418.3086274016914,2,3,56,236406.8881600029
2985.0764289910408,4,3,48,482450.9266614382
3314.756214550323,3,1,20,517253.00348964374
1984.6201186439662,3,3,74,296989.0168911979
3965.389706812011,4,1,35,606728.8123976372
2709.7879327880087,5,3,32,456927.0876953168
3148.039229277317,2,1,66,479960.8130932551
572.0828391321738,1,1,72,37786.02090422652
894.8406916315266,5,3,24,194985.19472992377
2990.2036846534174,2,3,17,494217.1794009985
3800.904145264226,5,2,4,647959.9722037439
2698.801143806586,3,2,52,427437.6420992209
3694.9529627319675,2,1,45,538449.7665020324
707.1139552134243,5,3,34,150261.89921056965
3620.773665115511,1,3,38,569710.3994850495
3570.600674692682,1,3,62,514869.2220567532
2701.0376035712566,2,1,27,414601.6881123072
2003.155982941747,4,2,41,336095.1245346247
2967.317792326872,4,1,62,425899.58440186916
1353.7100629288457,5,2,68,223375.06969978218
2836.7614403704697,4,2,59,434577.88541911676
2929.9070191462024,1,2,12,466684.0649569414
2389.658345319576,3,2,22,389887.87221303285
1410.2618298902075,4,1,21,219484.3103018498
507.3742357074808,5,1,44,120419.7511025712
1185.2238392664572,4,1,43,163816.04332657694
3418.2143694088154,5,1,63,524965.5409342382
1242.9603905017157,2,3,50,187094.86484727098
760.158269223237,2,2,50,106824.60695085193
1363.2214237099934,3,2,30,233718.96545827613
2317.1047876318908,2,3,36,382580.2192397083
2551.9581766631227,5,1,64,387726.9636291009
3570.015112908581,4,2,2,590695.5279855153
3491.6471961761054,3,2,30,563618.9062636544
3890.590011031224,3,3,55,609141.3673033135
3594.938768219815,3,1,74,534546.4956642322
2075.9016028910164,1,2,2,343890.8309270931
996.57639271218,3,3,74,149265.62856165937
3845.2313934008766,5,1,32,612709.4692325222
1300.6677009102577,1,2,3,215434.18812941635
2677.4189105901078,5,1,7,477196.0736721562
1425.6334758768544,5,1,51,262527.33774031413
3358.88729833894,1,1,47,514570.606625452
1202.7092782898299,1,2,68,140771.74805720578
1972.7459121902593,4,2,79,294785.07318952604
1268.94971295594,5,3,4,273628.9189581105
3511.979992083455,2,2,55,521898.7319505954
2667.9800620770325,5,3,59,423525.64532831754
2707.8736689998354,5,2,45,478359.0540026522
1600.7405565912677,5,3,46,311039.1256517958
1117.7211268225844,5,2,45,206775.4079687093
3500.6811453634914,5,1,41,554329.1217075184
3176.1005141292644,1,1,3,494333.33002197195
3070.558851162732,4,1,21,483159.647650386
3989.9858775715898,1,2,62,573551.5502932064
2458.3639469494456,2,3,58,383706.0262893016
1124.948783272042,1,1,55,168557.0687278354
2633.392722395279,4,2,17,459416.4714120981
1505.5387778677123,4,3,10,310593.5592042796
2295.286696773455,4,1,14,374634.06663236895
2107.6316329254314,2,2,35,283837.7626912269
2472.3463338688853,1,2,27,398171.09142480965
3724.8168282913884,1,2,59,543576.1260377805
3335.702771783392,4,1,79,492443.0802025125
1953.0234415153861,3,3,77,317439.7188927319
3360.6644007745836,2,3,32,515335.7805147216
3511.8270673099714,2,2,50,514705.60496899765
3208.9202980397504,3,3,11,524474.556312503
2429.8600629977987,2,2,42,395224.8355424249
3647.708601709651,2,3,31,586212.2705468943
2221.8631723531007,2,3,15,346484.0895680096
870.8437452322792,2,3,61,155758.82180917135
1452.4370971710764,5,1,0,286521.32745027647
2801.295403270884,5,3,49,473503.12450625
1826.9424147801228,4,1,58,273141.80068059324
1979.8679610347358,4,3,57,352489.8514953974
1907.7310953529666,1,2,56,277025.0835256843
1172.1280966317395,1,1,66,162160.25935110642
827.3621172979255,1,3,13,138000.8181079397
671.7829041596135,4,1,23,148746.37441337534
2853.776178591799,5,3,54,472609.99670765665
1634.3850313636494,5,3,27,306812.51586662786
2099.0011718169835,1,3,59,294555.3557585615
3773.1766753524516,4,3,68,576080.0505312493
2693.328204313594,1,3,65,373835.5243603588
3337.289201590191,4,2,30,532611.498869556
3168.151500050971,2,3,43,490913.5161395823
3837.9857561115937,2,3,40,602434.2289180134
733.872036165262,1,1,46,71537.90573167562
1844.496343574179,4,2,66,274585.04242277716
3823.6417890625853,4,3,75,579271.3940347728
2125.5165779545914,2,1,50,287963.28292380756
3817.300330512222,1,3,27,585327.5177949773
1147.014822732934,5,2,73,187324.04996360667
710.8599311666989,2,3,2,152746.4098305583
3634.132095549836,4,1,1,606621.8036453694
1939.3858759344203,2,2,37,316167.38997340156
2278.963019573769,2,1,49,346488.93544480274
3776.9650142437026,3,2,46,587157.2499981421
1268.002763863701,5,2,40,244059.38210232108
3888.6896765191077,2,2,49,574208.5961532353
1887.9250856981819,4,3,32,318605.29793116834
1365.9640325653017,4,3,62,238945.4306265056
1317.9647195580956,2,1,23,219781.12644778684
2314.5708702091806,3,2,2,430304.05099193624
2134.381136345686,2,1,30,325380.80324691377
3601.3515488974795,1,2,71,498761.93784664857
677.8073789225541,1,1,65,74264.59609632981
653.9153740897856,3,2,59,97920.91760334876
1034.7466812146026,4,3,38,186546.07765981983
2619.825309114984,2,1,7,439272.3403681
3234.7061234185026,1,3,17,537525.2335277266
2179.452617969543,3,1,46,339858.8618811251
2648.144486288887,2,1,55,376342.25290707155
2748.936686879918,1,3,34,427231.113561581
567.5325461482971,4,3,65,106806.9227886953
1361.9675837022237,1,1,44,169717.8684646074
3992.15332193648,2,2,32,626584.8341132591
1657.7568669226982,5,1,20,306043.07172160415
3813.1945459096837,2,3,10,632354.875152725
2222.9664275721007,3,1,16,357184.97341927805
1278.9474705864473,1,3,59,182874.56137936097
508.45329984140164,1,3,73,54685.470249928934
1261.4266660582975,1,2,55,150080.997720348
1625.2607810980464,3,3,35,314120.2554242582
2037.5585109809135,3,3,55,294253.3400616312
2065.1007287409902,3,1,30,313897.3017895891
2419.20593112117,1,3,1,395496.9224718572
2159.520309681255,2,3,10,344085.56243573123
615.0233434977034,5,2,9,168574.9422336646
1434.3852505805855,4,1,38,234634.2774942222
3867.066560665672,1,1,77,540047.7679832231
595.952190912468,5,3,29,156070.06536498756
3069.204348897675,2,3,44,476799.8793955664
2167.304073247491,3,3,36,360258.88112024276
2974.229597069926,1,3,20,466550.17828676593
1663.7549636882738,3,1,76,239453.21997129967
1795.4828873034435,5,2,3,356091.374707691
2308.729625436249,1,1,6,358444.68193358445
3683.8043984663223,4,1,38,572383.2764399993
1649.359206441819,5,2,60,271285.9389477858
800.5233941549056,1,2,25,134113.0259672945
633.898276791123,1,1,37,80846.09400565787
3585.488287864091,1,2,12,552393.5787975255
1598.0748985310715,4,1,31,249970.01244783794
918.3401597781744,1,3,51,163260.49505947632
2587.4789876432224,2,2,63,361722.879911383
3457.133771460497,4,3,14,606150.1284654029
2598.415662890226,5,2,13,468503.25516043184
1030.990854508142,4,2,75,175071.45743992325
1920.0639147646514,4,3,57,320880.70506870194
1432.7125721103057,4,3,18,282319.02958584036
558.0020916260112,3,2,64,90433.19859038031
3879.8986085775878,3,2,71,587456.8864301138
2107.2589391073134,4,2,3,391528.7097711416
971.5265904355579,3,3,28,208009.91021040254
3597.169698190621,1,2,23,536735.979983515
3947.954637829831,3,1,23,625652.2958828518
3356.020125463893,2,1,37,529877.7261311415
1387.7606852347537,1,1,60,201087.97256619454
1166.9000389902858,2,2,50,162161.92115036532
2337.8930510060327,4,3,40,398069.2699741282
2542.239584946663,3,2,41,406458.6578641156
3574.405046955904,4,3,11,605845.27907182
3885.350298641563,4,1,11,598473.4776601751
3686.3544586479866,4,1,67,568761.461192334
1697.2775558334472,2,1,45,228352.7053108962
2549.5975742175533,2,1,44,411769.10328365996
933.4974216616646,3,3,45,176488.36813413756
2316.06785628792,2,1,45,343005.0987522692
747.6950101009106,5,2,26,178522.1506376702
889.538823047032,5,1,30,180534.33712271342
926.7992530141296,5,2,71,152573.7997022645
1555.0132688161664,5,3,66,266175.5026847325
1583.878677579331,4,1,65,247676.30516430677
2967.6412329263767,4,1,49,451406.8019219389
766.118020467204,3,2,79,116132.19567404626
889.004404197075,4,1,5,202594.71321196735
2797.122142614802,1,1,29,433009.36428764445
2854.7613393259926,3,3,70,452396.89129928127
2986.529211378605,4,2,22,515320.6726314638
3020.4872304111823,5,1,45,496434.55409421184
2820.2346288827375,4,1,78,436755.7772640706
2434.077610932056,4,1,21,406390.9309056165
3094.7675212489166,1,1,68,436931.50919449166
785.3474306426573,3,3,3,199158.51143770796
1241.339288270403,2,3,70,209504.41428934742
3095.086649214024,4,3,3,531990.615682459
1173.9324542717948,2,2,48,158874.60508116317
2357.6333560539315,1,3,9,416774.60240276315
1411.0548719762417,2,3,2,278077.11752148723
2009.4625677304962,2,1,20,345154.5858290695
3419.6226561376175,1,1,65,495318.1644655836
2812.2400675536373,5,1,42,460998.93456127757
2058.160064739375,4,1,79,293563.4283995428
1457.354301768111,3,2,18,244525.56619493297
3317.5644614430416,3,2,3,570605.2805697623
2799.5788745565455,3,1,63,429123.0620282949
2039.8209350171323,1,3,72,292286.729862567
3542.45326623482,3,3,42,544870.9753646404
2923.6117256474768,1,1,68,397825.38468571176
3932.020209485895,5,1,34,622874.3163196191
2825.352300489413,5,1,48,450304.4226720192
3649.6547910864256,2,2,34,520588.36440045567
2426.432327626821,1,1,75,328553.080661478
2985.0043313572787,4,1,19,512592.91795216297
3448.51055111234,4,2,2,574042.2022476897
816.5999541270158,3,1,43,133779.25007969033
2159.78150131086,5,1,3,394884.38195469294
2619.609261040584,2,3,18,415295.8825599105
702.2423104670731,5,3,64,147710.69125091462
3262.284227674034,1,2,25,487797.7234747534
3004.4111102343413,5,2,47,484961.25601239875
3776.8253859713204,4,2,40,604514.9926908349
1802.1293546544443,1,3,3,306417.4570358535
2142.0471580829026,1,2,50,313015.85232317937
3691.63074137753,5,1,11,600829.8761607772
1940.2176436802981,3,3,26,344161.7750672953
3420.231316040457,3,3,8,554114.8232745324
1974.9310648244486,3,3,57,326289.3978658761
1682.153386333483,4,2,56,266804.9340735869
1470.389635807219,3,2,28,235148.76239296957
1247.228814346135,1,2,73,157709.41686297164
2010.0081746042267,5,1,73,296979.46270196175
1065.5345345245582,1,1,73,114996.65352497516
3397.948866337702,1,1,11,520004.45608283207
3910.506316107207,5,2,73,617924.8488450771
841.0385498124908,3,3,46,164305.89252015614
691.8673696500339,4,1,61,119296.71327726863
513.0817690245972,3,1,28,95739.37250915433
3762.221402550731,4,1,73,540976.1226351395
758.3152155659498,1,3,36,120989.78141690276
2880.6298825938566,4,1,48,446318.686474643
1563.428141903986,2,1,9,258733.2923301301
1193.7726061348362,5,3,30,234670.98278978292
1362.1754741422574,5,2,27,253382.71373206808
2913.8153057092363,3,1,38,463757.5808322061
562.9348415029152,1,2,15,83244.23468207505
3526.8607985094814,4,2,53,553079.4000736455
2487.305990951646,4,2,54,414645.394413484
1324.5758113118432,5,1,41,223930.28590802423
1229.1850761004612,2,2,62,162658.62050019667
2791.5638351403522,3,3,75,418770.2090200441
2702.6575571211097,3,2,62,405093.86634613306
1613.4050791991099,4,2,17,298566.8113118613
1669.0685396476376,3,3,72,275898.5498124154
2122.042948058117,1,2,58,300367.4378364304
3686.652195509546,1,3,30,576480.9398033624
2384.0774019092146,4,1,59,359227.42348013417
3440.245306216968,5,2,51,546397.5920152575
2742.9808874556115,5,1,5,481052.1219101495
2467.3953722581828,2,1,76,332801.78241298796
2213.8097064297463,1,2,74,320752.67570680217
2882.2002085646527,2,3,39,446502.3529059266
2220.3479597102996,1,1,70,295982.2454784179
3040.9161901131974,2,1,41,441377.2347484004
1137.2212756028548,3,2,25,198504.6633730616
1628.1018593395117,5,2,52,266235.82324973535
3556.1246595630987,2,2,17,554959.3782566856
1883.292039135215,5,3,2,342156.0687777006
3450.753749902325,2,3,1,567946.3224275726
3782.845243106693,3,3,67,602715.0379506807
2524.639693647117,5,2,61,380666.86615837156
856.5238631589064,2,3,33,178857.07028240743
3149.26211978231,5,3,23,539492.7364745011
2830.520431543339,4,1,60,446855.39472594287
1517.7582278466411,2,2,50,215136.3011513052
3520.4252987398445,1,3,10,589126.9240700759
2189.5250784991385,1,2,12,333276.8452116935
699.5019174780157,5,1,39,141860.63830086196
737.9166542094173,1,2,2,162215.54002759163
1299.166070858135,1,1,45,161366.01172516882
2634.414705741765,4,1,79,354879.2480987288
3353.128330259437,1,3,61,492353.65864711115
846.6439580717129,3,3,18,164537.73311789936
578.0778197395249,2,3,47,86035.37792178443
2678.759900714995,4,3,32,437985.1549827091
1933.1249068162133,3,2,49,283420.53097894887
2045.7016640829177,3,2,46,344936.8938035232
3372.4617173340534,1,3,73,504676.46551249706
3716.557852813878,3,3,68,546196.1197430418
3885.3396487775917,2,2,21,606660.0505382799
3227.051212005252,4,3,76,491695.7867231576
511.42650764070055,5,1,35,134199.17975882065
1026.771565695059,2,1,20,158863.89525988887
2555.463019777992,4,2,70,417495.15273050783
3843.4983579386567,2,1,27,588190.9982154861
785.0631904215502,1,3,36,116523.21020472802
2302.273325497522,4,3,77,357626.3320953503
1887.6645645130445,5,2,47,315113.7659520049
1923.9125652755101,5,2,25,380183.13698843407
1439.9510794957664,3,3,40,249379.50464506337
1447.646529852708,5,1,36,250401.7838665384
1334.2746483796502,5,2,77,218139.02229970417
861.0638055055936,1,3,21,173390.94075446957
2439.245516319645,2,1,54,341614.1604138277
2060.816623917287,1,3,57,277737.1875485572
2995.273040680905,2,3,61,471109.7380340318
2739.7766869156185,2,1,30,429233.1242354464
3834.79330548023,4,1,2,624104.8950295099
1688.6680489338164,5,2,33,303875.05497547344
3588.718758356498,3,1,31,575093.4503078843
1846.6905005044848,1,3,59,228517.94463806268
2812.405919037146,2,1,59,426717.6118277128
3317.424695838512,3,1,29,516948.0633825506
1888.728780825963,3,2,13,337113.3053751212
2061.552114319282,3,2,51,321804.008881579
2709.383238675088,4,2,62,468923.57801381126
887.7339468676732,5,1,25,173078.49552742369
2361.1629327383416,2,1,73,345276.74559690716
832.2946613939899,4,3,22,143589.40857448516
1287.0450330267854,5,1,60,214761.84676812732
2680.7033772070595,5,2,42,458362.42387729464
3902.5746028824483,4,2,57,582877.0417908386
3997.766833160092,1,3,8,602118.2044373328
1412.4024854451454,4,1,22,252806.6221917946
1012.1131734873238,5,2,3,242628.2616576803
2315.0626771809557,4,2,9,423843.43471864006
2044.8120090683396,5,3,65,331601.47307389154
1828.020602305902,2,1,75,252470.75386081703
3189.6467000264443,4,3,61,483656.68277575035
2983.912141993659,4,1,33,504344.0407397004
2466.3918388166767,2,3,45,376497.4931592537
2675.107112484709,1,1,72,383806.00389647146
2536.4900412171364,2,3,67,373930.13200923713
2869.06075695904,1,3,53,422111.4691043616
3747.32376043572,4,1,48,605008.9172283708
3813.33909273236,3,3,74,562858.4331635535
3928.234098560799,2,3,45,623643.644003464
3509.0183480849405,1,3,2,558490.7566830784
866.596750244305,3,2,42,137315.037657479
2080.8553880655986,1,3,63,288261.62115992565
3235.5355925589024,4,1,69,504055.06835943833
1530.1666431185986,3,2,59,235181.66824532358
2623.531694283412,4,1,76,384479.84601815266
693.3435199404857,5,2,45,123479.94246827235
1212.717283935681,1,1,52,178931.16730064416
1900.771560785119,1,2,13,320457.4464196563
745.6766816046855,1,3,44,120524.99595560144
1985.1461494426233,3,2,16,350651.3468462785
1305.389542635175,1,2,13,166787.10862593752
3516.211303989138,1,3,74,499294.8674381503
1615.8418640758368,4,2,34,283615.9332235723
1832.5407970354802,3,2,31,305676.7943855883
3307.1026127760592,3,1,17,518965.1519081566
2458.837817293605,3,3,60,387393.2800014852
675.3046010206367,5,3,74,118169.20483347906
1261.520750757803,3,3,78,180021.60925296173
2638.0512331562945,3,3,39,408845.8077544062
1197.7760239719762,1,3,18,206333.31252637066
1369.09359928827,5,2,73,214149.5481841358
2680.2709169188265,4,2,5,456503.30763329874
2231.048065856373,4,2,71,364628.785676258
1441.8537313203692,3,2,2,268032.7659497109
2457.1990517774775,1,1,56,344244.65489883773
2718.117604420422,3,3,34,420493.2055077051
637.8036187417763,1,2,11,109018.63244093396
1458.464121655046,4,2,65,247494.17655206108
1576.986634265476,1,2,6,270017.0408633067
3575.5231858195166,5,3,63,573725.6638503968
679.6327925172611,4,2,75,105303.66475803294
1714.9697104140382,3,1,47,265637.8697424257
1180.9261103711358,1,1,30,180102.99080302304
2932.991723624091,5,1,0,504070.19215103413
3339.3197238043267,5,1,4,529389.9051539819
701.030289194809,1,2,19,149433.40082673327
3521.5567890621605,2,2,5,583271.4458572045
2935.8615624351614,3,3,11,492260.70107371267
1259.4259540546352,4,2,13,265672.6181297679
3705.4146232746903,1,1,12,547621.7586457543
1525.6481201330596,5,3,7,329586.5360545651
3259.6278732224214,2,3,10,534807.2097257727
762.3586510234065,3,2,36,152874.96724051857
2096.1713860888144,5,2,2,385638.7161405261
2270.1434688761387,1,2,7,367180.6461023218
3638.049789158018,5,1,40,591467.7348649898
3427.8397476387045,2,1,57,517295.1190565247
2412.344876499378,3,1,27,392959.3289740554
680.376306165,1,1,13,119301.82694671943
2004.9213743123673,2,2,28,311450.426001092
1813.5242173804122,4,1,15,342773.1510120672
3984.230461524311,2,3,22,634152.7561843583
2882.5161881547365,5,1,13,487585.20950085967
1917.6961651690863,5,3,63,319384.06052897766
1776.856338457079,3,3,12,301881.43745420704
3186.527709574447,3,3,23,511490.8934037521
835.2292154764575,1,2,64,81229.42823552991
3359.5623602114083,1,1,12,518383.0506739841
2848.151882634225,5,2,10,495992.3539864906
2023.5433911978191,5,3,22,376202.7435894032
2986.156878092096,1,3,58,421763.148334861
1892.3506091742408,3,1,19,307310.5057681317
1001.1048529832493,5,1,56,164730.9457553883
1959.2897027555314,3,2,27,341149.2276137346
679.7836706901071,4,3,37,124984.6273954411
804.9020304925033,5,3,30,160933.8872351158
2036.5636144027799,1,3,12,354130.62194564915
3387.7607169618213,4,2,18,565163.6197126401
1212.8505005617521,3,1,58,156989.0428634701
2252.8586191618124,1,1,50,339148.5631381242
3926.3195325529396,4,3,15,674317.0116843602
3396.080319885334,5,2,12,594921.4980442857
3656.7373275066548,4,3,76,531750.7129196835
2862.3880929446086,3,3,72,436543.3323508521
2561.7520238935413,2,2,11,404469.08588315547
2536.4544594508097,1,2,70,350456.32750520814
2604.325667543971,4,1,27,402323.328784729
2127.4112925372874,5,1,39,382900.3412900759
1762.1900373404783,2,1,13,276516.72954565444
1335.4110392647885,3,2,58,212046.4796619653
728.5696481744562,4,1,63,127929.62677012772
1791.9660598921846,4,2,17,330370.4204100017
3194.650205753851,3,1,55,486347.68022525107
2434.4019115721985,4,2,23,406871.25220797857
1073.9573406315326,5,2,60,194377.93687067163
3349.7104452280105,1,3,72,480516.9630806739
645.1221525371552,1,3,50,61634.46253006245
3758.9455203569746,5,2,37,627213.4707631187
2781.3181071707663,2,3,54,415549.4771398538
2446.388067629139,3,3,59,374898.60452222766
1944.129384745818,5,1,16,341596.5986156567
3387.608601545052,1,3,64,475061.0876181096
523.7380186457103,4,1,9,110137.14101498212
555.6968783134429,3,2,56,65457.23709110556
2321.10166138349,4,3,24,410951.2746316247
1539.743992780835,1,2,36,249838.91820734082
1905.4313060964719,4,1,49,304689.7984307237
2378.0943656799864,5,2,30,393481.88973741
653.2072064170442,5,1,74,127334.599397321
3940.713345131133,4,1,4,640064.5958016259
2871.743445909632,1,2,71,379993.17813106836
846.1261649369686,2,1,69,76426.63649407722
3085.1356966363187,2,2,8,501038.13809825224
2365.152623046606,4,1,55,389376.378093126
2904.313479092059,4,3,75,444821.05156665616
3081.981507636521,4,1,5,505708.1187651855
3969.780287484409,2,1,55,580292.4595349833
914.4006416732535,4,1,66,128550.23885572166
3986.7590040451178,2,2,74,572543.48049056
2169.0034955444503,2,2,22,353464.46263906494
1203.298406019574,2,1,73,144167.37201181136
1807.6321017615712,1,1,68,251654.12953047868
1775.1147058046238,5,1,6,315723.6666151345
3633.7323998719266,5,3,11,633809.2404848846
2335.0123296710967,2,3,63,355956.228471895
733.5086149388953,5,2,1,181347.36012114323
3002.063879394582,2,2,28,465362.17915162
2242.2105821785963,2,1,68,309967.4725964179
3351.113696843763,1,1,14,537562.1947158355
662.6027527762562,2,2,71,72354.61507440459
3527.5149829927223,3,1,65,539860.2186603979
3625.0161408145896,3,3,39,590601.4853512314
528.8203199902124,5,2,43,117756.45417562142
2169.222088602267,2,3,73,342156.64960015775
925.5186656698095,3,2,13,146652.73101374402
2352.9696334763803,5,1,7,419932.0844596714
812.1767114786142,2,3,18,160266.48434964
3604.6566414919853,3,1,12,576303.4985973971
1142.7486499710499,5,3,45,234876.48076370143
2838.6860105531628,4,3,77,433104.52934707823
2787.506244996997,4,2,50,441234.8119407529
1622.864323105175,4,2,75,266584.4056063941
1250.6447872713231,2,1,32,193160.15221074838
3703.341387510644,1,2,55,525894.0028282307
639.287958326803,2,1,69,82143.95215810901
1389.4230941506132,1,3,26,225272.4590124089
1643.4997674725141,3,1,58,236561.91431193068
2544.5955157768412,1,3,57,383274.09266395884
1792.1686576592638,3,1,15,290155.6786482391
889.7717607846779,3,1,0,163648.74565850507
2496.174235370857,5,1,2,437804.7934665971
3034.2975020371186,4,2,28,495786.0047561081
2966.739956848522,5,1,75,454699.4826861259
2213.5615865221907,5,3,68,346465.1310519024
1573.9961002777159,2,3,79,249593.88939600685
535.9277264622203,5,1,18,145020.55364290928
2364.795779792713,3,2,52,369155.7061506035
2699.8986558549964,4,2,10,466329.00426809886
2044.4029169885755,2,1,68,247625.6235739154
3857.2520034267463,2,3,39,612152.7934586949
1207.8225118275936,1,1,76,125925.22595012026
3349.3688762169927,2,1,53,500453.01522723574
3015.7272644435398,2,1,49,428132.40772371605
3647.6398599150566,4,2,24,608620.6798356556
3735.9377890668375,3,1,65,545258.0350326671
1328.515788442128,2,3,65,194985.99102810604
3726.3316917318466,1,1,72,545176.583280564
1911.2989298524776,4,2,72,309838.24280682224
2876.779797485755,3,1,41,422978.0895716516
3835.137199944644,4,1,17,608090.87965705
2583.753505575128,2,3,35,413370.1544142585
2540.250666744229,1,1,30,374427.790677759
747.99542312527,1,1,57,99614.60309714872
2588.276767707125,5,2,66,403069.3785299991
1343.9046547645505,4,2,10,231334.04757592882
1858.897350143781,1,1,40,254046.95498182072
1822.4996183185629,1,1,9,284294.678917363
3906.7342805970593,2,2,59,588924.8359189181
2732.283649689132,3,1,36,437095.8009343754
3037.3783806250476,5,1,25,523195.32397049724
1104.6772831245298,4,3,53,201727.71529371376
1564.996172897353,4,2,65,245601.48306288314
3571.1236199831787,2,1,66,526727.8901814114
920.8406546008164,5,3,66,170724.13267557725
3835.9120189024316,5,2,67,592648.1705626037
1995.9247644505556,5,3,62,329665.27276818996
1864.8148324710653,5,1,25,342546.2670619695
2301.2458348418922,2,3,70,362366.8344200221
2051.395073364518,1,3,37,336746.8432368652
2146.863099709679,4,1,31,330140.7938007372
1983.95051157505,3,3,19,361683.8441361792
2956.163931293477,2,2,41,435709.8545988421
1467.0273961114078,4,1,38,241426.9117353829
1082.7276093584235,1,2,64,149899.85318403083
2020.8802220335717,1,2,35,285020.81617249124
809.047783114641,1,2,57,87248.56029419042
2065.818563452837,2,3,61,300714.2412649111
2230.1816437647485,1,3,42,365150.4813558815
3245.182458185374,4,1,60,511826.53894852975
881.6578992328501,4,2,2,183070.2353959266
1889.0709567333374,4,2,25,331334.1582303755
3231.94593888887,4,3,17,548126.2447440842
1683.893621574599,3,1,8,295776.8192076545
3426.7721299009772,5,1,36,543461.1986737617
3014.371487705396,4,3,79,485475.48903347354
646.025130041354,2,2,60,85117.48611526842
1848.4750124251748,1,3,38,298068.0144351984
3182.286788298382,4,3,72,469386.9177090161
2342.888425216054,3,2,16,398416.8704711033
2855.0775520080942,2,3,78,418941.1252073511
3965.093960795049,2,3,32,640438.6640734975
2863.3927580104705,2,2,30,408459.3929193601
2411.1714352165623,1,3,3,406511.6765497257
3461.4061184639736,4,3,77,544721.2403293577
2005.736715365746,3,2,43,316390.6338942655
536.4529343107474,2,2,30,118113.67984738051
1453.6630340257611,1,3,43,254107.70808410103
2581.543599920613,5,2,14,467157.24438605417
3818.867231937064,4,2,72,593290.1167333518
2624.9741407746947,2,1,74,387703.3466945465
1492.9739961013493,1,3,70,213457.48283813847
3976.2271593178593,2,3,8,659379.7285468248
1900.5476081809202,3,1,50,298999.97860693396
1297.3128181219306,5,1,38,222850.09993325808
2435.218563146993,4,3,28,402041.5388967488
1704.1935799804626,5,3,62,310590.60003093095
890.4744998906783,3,3,71,148684.2988267301
2994.7375039683698,1,2,50,429089.10073737125
2920.112522914404,2,1,48,432949.76641475304
3902.653087358668,2,2,68,594911.8184115144
978.9475754861026,1,1,55,98055.40749373066
3686.891587343703,3,1,42,550831.760606907
